species,n_records,n_presence_patches,auc_mean,auc_std,accuracy_mean,precision_mean,recall_mean,f1_mean,mcc_mean,kappa_mean,tss_mean
Saxifraga muscoides,108,46,0.9706584362139917,0.028482273811314063,0.9184684684684686,0.8454545454545455,0.8466666666666667,0.8368421052631578,0.7901703726921644,0.783085208991032,0.7892592592592592
Campanula elatinoides,115,45,0.9703703703703702,0.034469780397320085,0.9111111111111111,0.9083333333333334,0.7333333333333333,0.7975867269984916,0.7582169881213826,0.7432789432789433,0.7037037037037036
Molopospermum peloponnesiacum,63,51,0.9701681329423264,0.02404280567829469,0.9118292682926828,0.8655555555555555,0.7618181818181817,0.7976213260423787,0.7540369745716526,0.7437565920681769,0.7228934506353861
Pittosporum tobira,927,487,0.9701011704805843,0.00734186241917901,0.9296724012919386,0.8697609297872113,0.8461813591415946,0.8567495544476642,0.8111977796510699,0.8102276318815541,0.8037389822188775
Comastoma tenellum,142,96,0.9700789632884389,0.00934360977550057,0.8932330827067669,0.7785413366191397,0.8215789473684211,0.7933125159938997,0.7275394483521344,0.7217609700024479,0.7380338777979432
Hylotelephium anacampseros,103,82,0.9697785114045618,0.02030297111250206,0.9025174825174826,0.8319887955182071,0.7786764705882353,0.7987514955256891,0.740006387010544,0.7347328677005575,0.7219417767106842
Carex curvula,195,93,0.9690533151059466,0.014297666667691387,0.9085405405405405,0.78994893994894,0.8690058479532163,0.8227506526502223,0.7676168097205828,0.7615495970472985,0.7901746791220475
Commelina communis,90,77,0.9686278137526981,0.013984060316513749,0.9124272871496564,0.8831372549019608,0.7516666666666667,0.8056277056277056,0.758819786137348,0.7501136927804264,0.7171615787850756
Carex mucronata,32,27,0.9683823529411765,0.026193516334435174,0.8714285714285716,0.7866666666666666,0.68,0.7143434343434343,0.6480058297894367,0.6358211178755016,0.618970588235294
Anthoxanthum australe,32,28,0.968235294117647,0.02785142102676819,0.9098814229249012,0.9333333333333333,0.6666666666666667,0.7736363636363637,0.7386856318898133,0.7203468977117231,0.6549019607843138
Jacobaea carniolica,222,110,0.9681818181818184,0.012990083474217476,0.8977272727272727,0.7623768115942029,0.8636363636363636,0.8078246637728599,0.7433255028441883,0.738637633701954,0.7727272727272727
Pueraria montana,325,35,0.9673469387755101,0.023328473740792208,0.9357142857142856,0.96,0.7714285714285714,0.8538461538461538,0.8226790093102206,0.813684210526316,0.761904761904762
Lonicera acuminata,3728,858,0.9670086438197846,0.005016648644639193,0.9137531244562703,0.8612035687071643,0.7808785529715763,0.8190634265032294,0.764209925786903,0.7626243085335134,0.7389216945227076
Androsace pubescens,46,31,0.9669172932330827,0.018171914399526187,0.9030000000000001,0.8380952380952381,0.838095238095238,0.8114285714285714,0.7698996540095667,0.7479849269036054,0.7620718462823726
Phyteuma globulariifolium,116,50,0.9666666666666668,0.020763215336529903,0.905,0.8787012987012988,0.74,0.7783193277310925,0.7412127990764661,0.7218399044205495,0.7000000000000001
Cherleria sedoides,297,130,0.9664694280078896,0.01511162233481494,0.901923076923077,0.7769851476748029,0.8538461538461538,0.8122771837834198,0.7489397524195535,0.7461794440449193,0.7717948717948717
Scorzoneroides pyrenaica,269,148,0.9662868808190389,0.011363373819536362,0.9290841760432986,0.8886091981481787,0.8250574712643679,0.852814326937456,0.8095119544964984,0.8063576767153637,0.7890258063001185
Rhaphiolepis bibas,861,470,0.9661007997585636,0.00852961982403214,0.9106382978723404,0.8147556682737095,0.8340425531914895,0.8229311311432127,0.7645326149174823,0.763268675186812,0.7702127659574468
Salix herbacea,471,198,0.9660287452660334,0.004340079770161931,0.9078098877477908,0.8251392961876833,0.8185897435897436,0.8166997456909335,0.7596307560958617,0.7554325586023107,0.7562197108308774
Euphrasia picta,89,57,0.9658848994143112,0.023747684516932634,0.9032850241545894,0.85,0.7530303030303032,0.7948447204968945,0.7372269929441593,0.7321540044340904,0.706139546727782
Primula glutinosa,79,21,0.9657692307692308,0.03531021535405537,0.9272058823529411,0.8933333333333333,0.8099999999999999,0.8412698412698413,0.8030897643223887,0.7949426260744379,0.7779487179487179
Cytisophyllum sessilifolium,97,69,0.9656047784967645,0.01034795732257785,0.9238961038961039,0.9525641025641025,0.7373626373626373,0.825711808320504,0.7924353203749974,0.7784546572640691,0.7228446350397569
Ranunculus sartorianus,162,110,0.965564738292011,0.007391960256197633,0.9136363636363637,0.8613017197725773,0.7818181818181819,0.8176564948884858,0.764426435064827,0.7614471605522499,0.7393939393939395
Poa minor,49,28,0.9655147058823529,0.009087685327184309,0.883399209486166,0.8142857142857143,0.7533333333333333,0.7654545454545455,0.7037145016517659,0.689818643555757,0.6820098039215685
Alyssoides utriculata,119,55,0.965289256198347,0.023284348880567986,0.8818181818181818,0.9158730158730158,0.5818181818181818,0.7044014447884417,0.6660070583332673,0.6367395871956495,0.5636363636363637
Gentiana gaudiniana,24,21,0.9651282051282053,0.02765667222819245,0.8926470588235293,0.8300000000000001,0.76,0.7766666666666666,0.7193205898636554,0.7073314124991426,0.6958974358974359
Barbarea bracteosa,29,24,0.9645714285714286,0.04508857495903736,0.9278947368421052,0.8766666666666667,0.8400000000000001,0.8484848484848484,0.8098621973478032,0.8017594578176576,0.799047619047619
Cirsium heterophyllum,708,374,0.9645144716144717,0.011687726758428453,0.9184548494983279,0.8847944252606711,0.7753873873873873,0.825313047642604,0.776233523900134,0.7725340531514692,0.7415024667524668
Cyrtomium laetevirens,39,29,0.9642919389978213,0.051262574906525665,0.9137681159420291,0.9,0.7666666666666666,0.816969696969697,0.7740493761760888,0.7615860772367935,0.7320261437908495
Lotus herbaceus,28,23,0.9642857142857142,0.04517539514526257,0.8906432748538012,0.9,0.5900000000000001,0.7055555555555555,0.6696449655730872,0.644406479028037,0.5757142857142858
Celtis australis,453,267,0.9640951496586239,0.008767300674971334,0.9184853670308456,0.8374376482141639,0.83487071977638,0.8329794703542014,0.7817757858010357,0.7793653966311543,0.781175067602467
Pulsatilla halleri,38,27,0.9636764705882352,0.0368575298772248,0.9077922077922078,0.9333333333333332,0.66,0.7695959595959596,0.7340128728928741,0.7150559552405434,0.6482352941176471
Vaccinium gaultherioides,422,245,0.9635985006247395,0.011582669808976745,0.9081632653061223,0.8407843137254902,0.7877551020408162,0.811435994052468,0.7531640335425183,0.750928311626397,0.7360544217687075
Pachypleurum mutellinoides,201,103,0.9635981214273123,0.01991088424260666,0.9003820158683513,0.8096263385737069,0.8152380952380952,0.8070032639738882,0.7451079628287227,0.7406381186212534,0.7441645891566567
Cyperus eragrostis,52,40,0.9635416666666667,0.03326816546389854,0.9125,0.8627777777777779,0.775,0.8077407886231416,0.7603205791657379,0.7523982683982684,0.7333333333333334
Nerium oleander,747,410,0.9631072774142376,0.006563703208088835,0.9152439024390244,0.8435318183351891,0.8121951219512195,0.8264110807970457,0.7716234262234707,0.7704488260648718,0.7617886178861788
Poa supina,110,79,0.9629809397163122,0.014967842759282516,0.8924107142857143,0.8932783882783883,0.6433333333333333,0.742400997303546,0.6954015562623793,0.6777676723010739,0.6180673758865247
Olea europaea,624,429,0.9629787789423683,0.004764569459527532,0.909080276628924,0.8258124022480416,0.8110807113543093,0.8168346693787367,0.7577815555577541,0.7564602277112613,0.7527722626468016
Aquilegia einseleana,74,48,0.9625342090859332,0.028777377345789536,0.8958164642375168,0.8714285714285716,0.7044444444444444,0.7676046176046176,0.7164958709583106,0.7020153173370175,0.6623262178434592
Salix glaucosericea,77,41,0.962050925925926,0.021819713104726322,0.865909090909091,0.7222510822510821,0.7861111111111111,0.7380116959064327,0.6630704124851864,0.6499551700048125,0.6807777777777777
Oxytropis pilosa,59,35,0.961904761904762,0.030300758437170207,0.9,0.95,0.6571428571428571,0.7512820512820513,0.7284807260321522,0.6951139881790036,0.6380952380952382
Myrtus communis,147,107,0.9617030885780885,0.00618188092316674,0.9158960328317374,0.8511695906432749,0.8129870129870129,0.8281650669349501,0.775873462580684,0.7727039572626435,0.7630831668331669
Oxalis articulata,208,151,0.9615157745480328,0.016179807865661987,0.905633608815427,0.846839264379587,0.7748387096774193,0.8056676654131805,0.7476360406416235,0.7436365879683857,0.7240938989326086
Prunus lusitanica,777,473,0.9615046575974908,0.00488303265894815,0.9090924320475772,0.8426602637919818,0.7823516237402015,0.8111506606993807,0.7525008622754374,0.7514263605286808,0.7337277248699482
Erica arborea,97,56,0.9614487117160915,0.01536602353053126,0.9064646464646465,0.9017316017316016,0.7136363636363636,0.7849445865302643,0.7430970203879742,0.727401213815218,0.6838680926916221
Juncus jacquinii,296,167,0.9612852579375586,0.020401530474998316,0.8937829648748739,0.7841447896988253,0.8263814616755794,0.7979404073907449,0.7329068448942084,0.7266716069998689,0.7426586893983516
Oenanthe lachenalii,409,92,0.9611544011544012,0.012950989163308517,0.9213254350240652,0.9595959595959596,0.7198830409356725,0.8163530465949821,0.7855400944241386,0.7685853441875597,0.7089739500265816
Leontodon tenuiflorus,63,39,0.9610054347826086,0.04427680401006757,0.8973790322580646,0.9028571428571428,0.6642857142857143,0.761025641025641,0.714139492398891,0.697845384890426,0.6389233954451347
Saxifraga aphylla,36,26,0.9608333333333334,0.05052502130408039,0.9033333333333333,0.8933333333333333,0.7200000000000001,0.7697402597402597,0.7356237063553885,0.7124178363574118,0.6808333333333334
Centaurea rhaetica,86,53,0.9607606304985337,0.025736709540247812,0.8915836101882613,0.8078571428571429,0.7527272727272727,0.7721303258145363,0.7080715512093345,0.701724511560298,0.690025659824047
Cerastium latifolium,148,79,0.9606497488179668,0.01648334718727113,0.8955853174603174,0.796498599439776,0.7958333333333333,0.7911784511784511,0.7259063061964561,0.7218203065302086,0.7240248226950353
Ziziphus jujuba,197,129,0.9602643510335819,0.018130367150004885,0.9127520537714713,0.8611405261405262,0.7830769230769231,0.8187255864702673,0.7641693431010647,0.7614818885954987,0.7391208791208792
Festuca laevigata,659,239,0.9595453520819213,0.008427084544474954,0.8995582460732985,0.8819287661083326,0.6903368794326241,0.7738825129125118,0.7198214749162413,0.7106742994300548,0.6596356362313809
Lactuca alpina,470,289,0.9594554658544896,0.007973380163822662,0.9013957307060755,0.8390395136778114,0.7507562008469449,0.7916104363472785,0.7298907131632852,0.7273497286657991,0.7023208809346467
Jacobaea abrotanifolia,389,198,0.959422793889394,0.01863799888457399,0.919170448212722,0.8960120913325497,0.7728205128205128,0.8282366709180758,0.7806012823869736,0.7757608871162436,0.7407453098579718
Meum athamanticum,1303,526,0.9593140503819818,0.0018525380913884263,0.9263318629114353,0.9085413841380188,0.7851931716082661,0.8413850011777042,0.7981167598372979,0.7938271811137272,0.7585807544895198
Luzula luzulina,215,177,0.9591167118701946,0.015663148347416302,0.9054240335630805,0.8395792852483293,0.7680952380952382,0.8015061051420513,0.7414515471928368,0.7396463112607279,0.7191797029162574
Ruscus aculeatus,1596,773,0.9588583582455164,0.004887227067633111,0.9007110330368953,0.8062669017630766,0.7943443653121072,0.7999913939219983,0.7342363287421492,0.7339823658482553,0.7305261259436706
Acacia dealbata,338,141,0.9586475624732651,0.01207437722868316,0.9290613147914032,0.895165115854771,0.8152709359605911,0.8507540243008224,0.807928781840813,0.8044943294063163,0.7821056698541485
Erigeron uniflorus,202,123,0.9584892632358386,0.01774254259940312,0.8801278086992372,0.784314201460064,0.749,0.7576329849012777,0.6855523510566695,0.6790637544712288,0.6732502776749353
Carex baldensis,143,80,0.9583333333333333,0.02825250803149067,0.93125,0.9304761904761906,0.7875,0.851814185073362,0.8131282999464242,0.8074599837412049,0.7666666666666667
Parietaria judaica,259,162,0.9581399945170196,0.011861234719480612,0.8873822301729278,0.8167715617715618,0.7159090909090909,0.7610062968794893,0.691846381486209,0.6878451225355072,0.6603652238777424
Linnaea borealis,206,112,0.9580674574118481,0.01892531594396396,0.928589263420724,0.9372514619883041,0.7687747035573123,0.841704260651629,0.8050572885697174,0.7964892677273508,0.7509520521086731
Poa laxa,60,29,0.9580392156862745,0.039695108681175116,0.8960144927536231,0.7857142857142858,0.8333333333333334,0.8023310023310023,0.7383721771717224,0.7323302299018501,0.7522875816993465
Centaurea pseudophrygia,370,143,0.9579069430498744,0.02134750563429426,0.9231426392067125,0.910115729680947,0.7699507389162561,0.8321678321678322,0.7890221884113122,0.7829944274685177,0.7443146240051755
Agrostis schraderiana,150,98,0.9576315789473686,0.024041350898836827,0.905550146056475,0.8376501860712386,0.7852631578947369,0.8076735266042825,0.7483045996585369,0.745345789805152,0.7308505336983605
Alchemilla nitida,122,75,0.9576296296296297,0.02092195963722636,0.8833333333333332,0.8588461538461539,0.6666666666666666,0.7436671786994367,0.683564767704734,0.6698193313259037,0.6222222222222221
Xanthium orientale,32,25,0.9573333333333334,0.052931821976744536,0.93,0.9166666666666667,0.8,0.8429292929292929,0.810579930354252,0.7991758241758242,0.7733333333333333
Laurus nobilis,958,669,0.9572631365619012,0.006348226537269109,0.89387153019947,0.8149969429779256,0.7458422174840086,0.7780183646674611,0.7104030408210247,0.7085448171320483,0.6890488774510064
Oxytropis montana,201,130,0.9571005917159763,0.02086445687038718,0.8903846153846153,0.7567077175697866,0.8230769230769232,0.7872650312650313,0.7158895321001049,0.7136605968398866,0.735897435897436
Ostrya carpinifolia,806,416,0.9570253834615571,0.014180014478873584,0.9128713050399799,0.8421004284547289,0.8028973034997131,0.8217927712466635,0.7647600143149363,0.7641873331349707,0.752429833620195
Gentiana orbicularis,139,88,0.9569974482294128,0.022459007008034115,0.8890543259557345,0.7741503267973856,0.7823529411764707,0.7774694311536416,0.7042511065452826,0.7036302101676103,0.7066635362417827
Sibbaldia procumbens,226,114,0.9569852309371936,0.0137635185036237,0.8881270903010033,0.7757682317682317,0.7806324110671937,0.7768593864607154,0.7034014354261071,0.7023010415087845,0.7045028287995041
Galium laevigatum,57,46,0.956825396825397,0.04049517139765648,0.9232732732732731,0.9083333333333334,0.76,0.8256209150326796,0.7839150993434092,0.7777956616818114,0.738042328042328
Arabis caerulea,72,43,0.9568205128205127,0.010373498322919877,0.8781512605042018,0.7964285714285714,0.7027777777777777,0.7366541353383458,0.6679969878716271,0.6594455745002609,0.6403162393162394
Teucrium fruticans,113,71,0.9567758266097137,0.009647613985291587,0.9118421052631579,0.8356819650937298,0.8171428571428571,0.8240596547604333,0.7673858133809676,0.7654214077410225,0.7605537098560354
Crepis blattarioides,105,74,0.9565733525733526,0.056000719793936254,0.9089265536723165,0.915,0.7,0.7801401107852721,0.7442529575326066,0.7259776890134332,0.6775757575757577
Phytolacca americana,3827,1126,0.9561260405066532,0.008888889996267437,0.9083045998273522,0.831447210411692,0.7957600786627335,0.8128464715091372,0.7527923947731537,0.7521820853973324,0.7415860703348789
Sporobolus indicus,396,169,0.95609254697096,0.011502217370059412,0.8905228758169935,0.819374031896718,0.7274509803921568,0.7674686379928316,0.7010117920370392,0.6964618603560773,0.6723160551349253
Asparagus tenuifolius,24,21,0.9560897435897436,0.03204487115371791,0.7992647058823529,0.7,0.29,0.3885714285714286,0.351950929284879,0.3062049062049062,0.257948717948718
Salix serpillifolia,149,88,0.9559205346386257,0.012371838816619796,0.8694164989939639,0.751062091503268,0.7169934640522875,0.7332807062218827,0.6474798429227979,0.6469143623234354,0.6373853363309523
Luzula lutea,354,225,0.9558189300411524,0.013797970364548832,0.9033333333333333,0.7956138621992281,0.831111111111111,0.8096814103024425,0.7483462755969675,0.7451302583574824,0.7585185185185186
Arabidopsis halleri,102,82,0.9557929171668667,0.035544971279710166,0.8657342657342657,0.8091441891441891,0.5970588235294118,0.6850535416052658,0.615269314081956,0.603062080737284,0.5522424969987995
Veronica bellidioides,384,201,0.9557917758516428,0.012938480796657293,0.8880434782608695,0.7778119028119027,0.7810975609756097,0.7782960837612001,0.704429031899333,0.7034929279931997,0.7047201505072903
Trachycarpus fortunei,6711,966,0.9556347825235495,0.006380096726576009,0.8990706419374082,0.8461010943130294,0.7287858554564393,0.7829389809193694,0.7211666313683994,0.7176829082728474,0.6846193376790587
Gentiana bavarica,1156,614,0.9556163401259032,0.006783596939933602,0.8982158528306261,0.7851881883132844,0.8192589630814341,0.800731163931147,0.7337607644472788,0.7325150246275438,0.7438023824286711
Alchemilla saxatilis,41,26,0.9555,0.028114843845279385,0.8842857142857141,0.7385714285714287,0.8533333333333333,0.7787878787878788,0.7170909234767606,0.7021399652978599,0.7516666666666667
Pedicularis rostratospicata,66,44,0.9553102247546692,0.014688320384003792,0.8803174603174604,0.7603030303030303,0.7694444444444444,0.7587704555506414,0.684199402848882,0.6794125848407555,0.6856837606837607
Salvinia molesta,125,23,0.955054945054945,0.03206908976781861,0.8807017543859649,0.9199999999999999,0.6,0.700952380952381,0.6696936100728397,0.6329229754470231,0.5703296703296703
Viburnum tinus,1476,884,0.9549490246917657,0.008750983004225242,0.8984728981372714,0.8149807260833131,0.77032614278377,0.791488742001833,0.7254045354393275,0.7244895135341116,0.7114994363203511
Festuca violacea,331,151,0.954937492614912,0.004533421157930936,0.8790909090909091,0.7777121325508423,0.721505376344086,0.7481452518950323,0.6698923316895344,0.6687964654174513,0.6530316278703376
Androsace helvetica,236,129,0.9547401828940292,0.01956874446039984,0.8992905153099329,0.777748831628142,0.8372307692307693,0.804244817762059,0.7395447347226065,0.7366948060098129,0.7572440892440893
Laserpitium halleri,377,269,0.9543680547149288,0.008329920262746163,0.9052067183462533,0.8392454005575385,0.7694619147449335,0.8013204890096354,0.7417070556133223,0.739346899849078,0.7198644912344666
Arenaria biflora,168,79,0.9543609633569741,0.04085766127706129,0.8985615079365079,0.7891705198825942,0.8474999999999999,0.8128958760537708,0.7486329696058993,0.7442310827333269,0.762836879432624
Cerastium pedunculatum,50,20,0.9541666666666668,0.03333333333333329,0.85,0.7266666666666667,0.65,0.652063492063492,0.5873653111085197,0.5629970029970031,0.5666666666666667
Astragalus onobrychis,235,94,0.954066452681411,0.029378389481649725,0.896140350877193,0.8843697478991596,0.6807017543859648,0.7621734587251829,0.7121382320904489,0.698029960050947,0.6488095238095237
Chamaecytisus purpureus,89,52,0.9540395894428153,0.030450069349155732,0.9087108013937282,0.8973737373737374,0.7363636363636362,0.7749008885850991,0.747646765080267,0.725481911473899,0.7043071847507332
Androsace obtusifolia,195,108,0.9539849733599735,0.029768976595552443,0.879417268110131,0.7493461538461539,0.774891774891775,0.7566485343543624,0.6813095897054843,0.6771274888649874,0.688593697968698
Colchicum bulbocodium,231,105,0.9537414965986393,0.011752557354846148,0.9142857142857143,0.9312280701754387,0.7142857142857142,0.8040522875816993,0.7645489393431555,0.750848955473632,0.6952380952380952
Anthoxanthum nipponicum,176,105,0.9535903250188962,0.014777746829750513,0.8857142857142858,0.7709104474741842,0.7714285714285715,0.7676439121519214,0.6949980848482212,0.692195550161403,0.6952380952380952
Cirsium alsophilum,90,68,0.9534742696328063,0.0208790703448856,0.8789225589225589,0.7771894771894772,0.7230769230769231,0.7468490028490028,0.6702090349829332,0.6677783204770419,0.6545403377110695
Schlagintweitia intybacea,349,237,0.9532533836905277,0.011978989627295393,0.8934280144806461,0.7836459995479526,0.7972517730496455,0.7891909972354721,0.7189947918457065,0.7179666501530968,0.7226629815594453
Omalotheca hoppeana,37,32,0.9531829573934838,0.03303231523314323,0.8904615384615384,0.7961904761904762,0.7857142857142857,0.7772494172494172,0.7174620965344843,0.7061301579780974,0.7125563909774437
Phyteuma hedraianthifolium,55,39,0.9530408902691512,0.02898528772839088,0.8973790322580646,0.8226190476190476,0.7392857142857142,0.7780769230769231,0.7137630433513891,0.7115693151364055,0.6881987577639752
Valeriana saxatilis,96,67,0.9530360493165372,0.021638536176648855,0.9106918238993711,0.8516550116550118,0.776923076923077,0.8098744473916888,0.7553453598970284,0.7520169381694093,0.7321669793621013
Oreojuncus trifidus,287,159,0.9528493518322014,0.024523782381162623,0.8852362204724409,0.7539686457333517,0.8108870967741936,0.7802702546886067,0.7046645616299771,0.7029051636671604,0.7207335880022636
Alchemilla pentaphyllea,170,87,0.9526184106927726,0.01888207559842332,0.8879917184265012,0.7500874125874126,0.86078431372549,0.7956643356643356,0.7283999007510684,0.7196948418117859,0.7571558667008167
Laserpitium peucedanoides,35,29,0.9525925925925925,0.03219468641277694,0.8623188405797102,0.8083333333333332,0.6466666666666667,0.6922943722943723,0.6289887826332677,0.6068897434919466,0.5773856209150326
Alpagrostis alpina,86,61,0.9520068145068145,0.029164202851719268,0.8891156462585034,0.7859848484848484,0.8025641025641026,0.7889368447089586,0.7186080072668872,0.7141604540447337,0.7201316701316702
Erythronium dens-canis,1793,650,0.9518777120315584,0.006680871390517611,0.9096153846153847,0.8388750432215337,0.7907692307692307,0.8138564575324605,0.7550352850365322,0.7542597146866159,0.74
Aucuba japonica,47,30,0.951851851851852,0.040740740740740716,0.875,0.8028571428571428,0.6666666666666667,0.714856254856255,0.6511375315026737,0.6384760921912624,0.611111111111111
Morus nigra,49,38,0.9517151326933935,0.03801091298298069,0.9275268817204301,0.8539682539682539,0.8607142857142858,0.8507002801120448,0.808172627975741,0.8029411273169954,0.8081451157538113
Salix waldsteiniana,43,31,0.9516569200779728,0.013056063976327777,0.8789999999999999,0.8,0.742857142857143,0.7351648351648351,0.6819234640994913,0.660853110394495,0.6668337510442773
Malaxis monophyllos,100,43,0.9514102564102563,0.028907847923377243,0.8776470588235293,0.8565656565656565,0.6722222222222222,0.7343503555268261,0.6789908408656757,0.6573660635809223,0.6183760683760684
Saxifraga aspera,152,115,0.9513547574039067,0.017649652309340375,0.8782608695652174,0.8120766488413548,0.6869565217391305,0.7397840199275133,0.668389152892719,0.6611301959689057,0.6289855072463768
Festuca quadriflora,245,94,0.9512692550088673,0.01648283145736654,0.8776140350877194,0.7705493371437644,0.7660818713450293,0.7577498093058732,0.6853221784761544,0.6767524985334002,0.6806182121971596
Sorghum bicolor,80,56,0.9512207637876087,0.028841189642014976,0.9106060606060605,0.8444444444444444,0.8196969696969696,0.8186993682645856,0.7703811699928383,0.7600994215030878,0.7596256684491978
Carex ferruginea,540,256,0.9511950243784154,0.007219329469590551,0.8984361549497848,0.8672291235334713,0.7067119155354449,0.7756103062108904,0.7194576950330316,0.7111053699997767,0.6689816719228483
Blitum virgatum,34,26,0.9511111111111111,0.05066989512131377,0.8947619047619048,0.95,0.6200000000000001,0.7444444444444444,0.7110233440440845,0.6827727414280566,0.6075000000000002
Astragalus exscapus,97,49,0.9510140485312899,0.031016359539132805,0.8982051282051284,0.9158730158730158,0.6533333333333333,0.75453216374269,0.7145498769736219,0.6941358163792463,0.6331034482758621
Escallonia rubra,41,33,0.950952380952381,0.0571101096641421,0.9247863247863248,0.8777777777777779,0.8476190476190476,0.8581002331002331,0.8109346789438392,0.8073030232230863,0.7976190476190477
Pedicularis ascendens,150,105,0.9508692365835223,0.01102620258733817,0.8833333333333334,0.7730610807956346,0.7714285714285715,0.7656157317859447,0.6936764374313362,0.6886624059592643,0.692063492063492
Festuca scabriculmis,25,24,0.9508571428571428,0.04581576039123171,0.8636842105263158,0.8222222222222222,0.76,0.7463092463092462,0.6964051777220164,0.6617569118086226,0.6647619047619047
Bidens vulgata,25,22,0.9506043956043957,0.024277011020686582,0.8633986928104574,0.7766666666666666,0.63,0.6885714285714286,0.6132224173484813,0.6028221005001192,0.5695604395604397
Rubia peregrina,181,82,0.9505249099639854,0.020626517080034837,0.8873659673659674,0.899467787114846,0.6205882352941177,0.7224928618790512,0.6815346664392481,0.6572183647612145,0.5961800720288115
Ranunculus kuepferi,418,284,0.950346859581013,0.009799672290062327,0.8890833912976273,0.795115261415571,0.749498746867168,0.769710988764552,0.6988561807616551,0.6969569107706484,0.6849579831932774
Roaldia revoluta,51,26,0.9503333333333334,0.03549882627167647,0.9423809523809524,0.8916666666666668,0.9266666666666667,0.8952602952602952,0.8692803994875538,0.8570207903177632,0.8766666666666667
Cedrus deodara,556,375,0.95008,0.00834294609355058,0.8993333333333332,0.8269986444874291,0.7573333333333334,0.7897418129342443,0.7256720931055507,0.7237914800660754,0.704
Jacobaea incana,677,303,0.9498406323019128,0.02165406675979557,0.8993334013536034,0.8041053351527021,0.8020218579234972,0.7999900309136263,0.7355407520405732,0.7329836915889613,0.7337503504254705
Campanula spicata,277,161,0.9494049507640842,0.017364027297274612,0.8959665697674419,0.8486016483516483,0.7140151515151516,0.7742212294662385,0.7127017612186578,0.7073455404520639,0.6705014058106842
Daphne striata,694,410,0.949296053936149,0.009303929936393703,0.8884146341463415,0.7914894104499302,0.7536585365853659,0.7708941352007815,0.6986005440917296,0.6973130520364255,0.6869918699186991
Arbutus unedo,282,168,0.9491896366107199,0.016617480066555314,0.8898618021006082,0.7829965287550426,0.7795008912655972,0.7803758771713118,0.7076424846426086,0.7069374087358185,0.7060751486913398
Persicaria capitata,41,27,0.9488480392156863,0.04631209009083176,0.8701298701298702,0.9,0.54,0.6473737373737374,0.6184995966677532,0.5797237273730996,0.516470588235294
Achillea erba-rotta,519,264,0.9487776168986205,0.019338841729838747,0.8825628185638916,0.7494190658937541,0.8028301886792452,0.773019012255212,0.6967316194810043,0.6941344671107366,0.7119775495581562
Galium megalospermum,65,46,0.9486713697824809,0.03238030129855193,0.8644144144144145,0.7628787878787879,0.72,0.7310216718266253,0.6491044340743642,0.6413001088841195,0.6332275132275133
Gentianella ramosa,360,233,0.9486592531181873,0.01851437964789933,0.8873497786211259,0.7991029082815738,0.7379278445883442,0.7658359168971026,0.6939551268909419,0.6919241250481296,0.6749679268082824
Pulsatilla montana,148,60,0.9486111111111111,0.03713528635213977,0.8875,0.9444444444444444,0.5833333333333333,0.7156223893065998,0.6840681423498507,0.6518475073313782,0.5722222222222222
Doronicum grandiflorum,771,393,0.9485398636384865,0.007998549353926085,0.8873885350318472,0.7624209610784953,0.8090879584550471,0.7821356234305638,0.7096544765654264,0.7065986715985293,0.7225679440302364
Pedicularis kerneri,452,192,0.9485123227859755,0.01673558876825664,0.8932178932178931,0.7874836601307189,0.7860998650472335,0.7858334153692803,0.7155347037501784,0.7147630378512402,0.7148854722436353
Iris orientalis,29,26,0.9484999999999999,0.048826222462934776,0.8838095238095237,0.8799999999999999,0.6533333333333334,0.7320634920634921,0.6838468973753342,0.6615809635931974,0.6141666666666666
Kalmia procumbens,1238,509,0.9484973972466735,0.019021921994101573,0.9002962855904032,0.7862640556084091,0.8250242671325957,0.8050960140830007,0.7386221721669195,0.7381631844606042,0.7503751725220738
Cupressus sempervirens,139,116,0.9484634080475292,0.016454871784718775,0.8750350631136043,0.8058762290341239,0.6710144927536231,0.7260111939181707,0.6551939327160488,0.6464094023738843,0.6134989648033127
Solanum chenopodioides,60,49,0.9484623243933589,0.05178958166929377,0.8876923076923078,0.8276923076923077,0.7577777777777779,0.7795719477722439,0.7152799961032541,0.7052676074775469,0.6897318007662834
Omalotheca supina,231,99,0.948394885518882,0.03200461370947418,0.896518987341772,0.761399209486166,0.86,0.8065079365079365,0.7399403803711303,0.7363611942442435,0.7690395480225989
Saxifraga androsacea,248,143,0.9483442952160817,0.010391496475994667,0.8880549199084667,0.7988380095666452,0.7487684729064039,0.770562642976436,0.6993147968486981,0.6967922198426664,0.683488035149906
Gnaphalium norvegicum,141,95,0.9482917820867959,0.01687503867266577,0.8842105263157896,0.8471153846153847,0.6631578947368422,0.7398119317474157,0.6780698832833213,0.6671067538126362,0.6210526315789473
Jasminum nudiflorum,340,241,0.9482404190124326,0.010364614850309792,0.9097582037996546,0.9147899936135231,0.7054421768707483,0.7960119746346432,0.7500293220112352,0.7393712019197498,0.6833061615450777
Festuca ambigua,48,26,0.9482222222222223,0.05681071017091278,0.9138095238095237,0.8333333333333334,0.8266666666666665,0.8214141414141414,0.7727763706810038,0.766750208855472,0.775
Anacamptis palustris,167,49,0.948153256704981,0.028595031762830736,0.9441025641025641,0.975,0.7955555555555555,0.8742088063295494,0.8475105654076923,0.8389824812163361,0.7888888888888889
